timestamp,bytes_used,bytes_total
1778080217.799904752,7887323136,29955719168
1778080218.010270986,7887323136,29955719168
1778080218.220843528,7887323136,29955719168
1778080218.430406681,7887323136,29955719168
1778080218.640101130,7887618048,29955719168
1778080218.849822279,7887323136,29955719168
1778080219.059032384,7887323136,29955719168
1778080219.267684254,7885160448,29955719168
1778080219.476660622,7885160448,29955719168
1778080219.686728447,7885160448,29955719168
1778080219.896454427,7885160448,29955719168
1778080220.106937635,7885160448,29955719168
1778080220.317397295,7885504512,29955719168
1778080220.528865204,7885225984,29955719168
1778080220.739223666,7885225984,29955719168
1778080220.948516239,7885225984,29955719168
1778080221.160332440,7885225984,29955719168
1778080221.370663446,7885225984,29955719168
1778080221.581651203,7885225984,29955719168
1778080221.792072458,7885225984,29955719168
1778080222.001511517,7885225984,29955719168
1778080222.211009263,7885160448,29955719168
1778080222.420535320,7885160448,29955719168
1778080222.629592780,7885160448,29955719168
1778080222.839536988,7885225984,29955719168
1778080223.050008421,7885225984,29955719168
1778080223.260289564,7885225984,29955719168
1778080223.470213886,7885225984,29955719168
1778080223.681414123,7885225984,29955719168
1778080223.892899111,7885225984,29955719168
1778080224.103291813,7885225984,29955719168
1778080224.314341491,7885160448,29955719168
1778080224.524682006,7885160448,29955719168
1778080224.735731516,7885160448,29955719168
1778080224.946776837,7885160448,29955719168
1778080225.159103352,7885160448,29955719168
1778080225.370204921,7885160448,29955719168
1778080225.579830398,7885160448,29955719168
1778080225.790776840,7885160448,29955719168
1778080226.000589992,7885160448,29955719168
1778080226.210478820,7885160448,29955719168
1778080226.421262866,7885160448,29955719168
1778080226.630019311,7885160448,29955719168
1778080226.839462072,7885160448,29955719168
1778080227.048908028,7885160448,29955719168
1778080227.258747507,7885160448,29955719168
1778080227.467965771,7885160448,29955719168
1778080227.677514877,7885160448,29955719168
1778080227.887932946,7885160448,29955719168
1778080228.099516628,7885160448,29955719168
1778080228.309993879,7885160448,29955719168
1778080228.520396953,7885160448,29955719168
1778080228.730536234,7885160448,29955719168
1778080228.941123524,7885160448,29955719168
1778080229.151467833,7885160448,29955719168
1778080229.361815137,7885160448,29955719168
1778080229.571849865,7885160448,29955719168
1778080229.781004051,7885225984,29955719168
1778080229.991558406,7885225984,29955719168
1778080230.202108633,7885225984,29955719168
1778080230.412804817,7885225984,29955719168
1778080230.623138724,7885225984,29955719168
1778080230.833581861,7885225984,29955719168
1778080231.044159301,7885225984,29955719168
1778080231.254689578,7885160448,29955719168
1778080231.465553123,7885160448,29955719168
1778080231.675451582,7885160448,29955719168
1778080231.885522999,7885160448,29955719168
1778080232.095483078,7885160448,29955719168
1778080232.305268645,7885160448,29955719168
1778080232.516821012,7885160448,29955719168
1778080232.727594917,7885225984,29955719168
1778080232.938415635,7885291520,29955719168
1778080233.149238079,7885291520,29955719168
1778080233.360273247,7885291520,29955719168
1778080233.572724344,7885291520,29955719168
1778080233.784046474,7885291520,29955719168
1778080233.995911752,7885291520,29955719168
1778080234.207844013,7885225984,29955719168
1778080234.418150577,7885225984,29955719168
1778080234.627038409,7885225984,29955719168
1778080234.837828439,7885225984,29955719168
1778080235.048794135,7885225984,29955719168
1778080235.259656769,7885160448,29955719168
1778080235.469461527,7885160448,29955719168
1778080235.678897450,7885160448,29955719168
1778080235.888370605,7885160448,29955719168
1778080236.098831387,7885160448,29955719168
1778080236.308349061,7885160448,29955719168
1778080236.520864319,7885160448,29955719168
1778080236.731588229,7885160448,29955719168
1778080236.943266482,7885160448,29955719168
1778080237.153247251,7885160448,29955719168
1778080237.362807987,7885160448,29955719168
1778080237.572068031,7885160448,29955719168
1778080237.781600945,7885160448,29955719168
1778080237.991981432,7885160448,29955719168
1778080238.203635777,7885160448,29955719168
1778080238.414932563,7885225984,29955719168
1778080238.625502227,7885225984,29955719168
1778080238.835347342,7885225984,29955719168
1778080239.045287145,7885225984,29955719168
1778080239.255913334,7881031680,29955719168
1778080239.466430854,7881031680,29955719168
1778080239.674492529,7881031680,29955719168
1778080239.882904316,7881031680,29955719168
1778080240.091382545,7881031680,29955719168
1778080240.299774631,7880966144,29955719168
1778080240.508548157,7880966144,29955719168
1778080240.717268161,7880966144,29955719168
1778080240.925006140,9244794880,29955719168
1778080241.133206278,9244794880,29955719168
1778080241.340860219,9244794880,29955719168
1778080241.548318514,9244794880,29955719168
1778080241.756141424,9244794880,29955719168
1778080241.963860852,9244794880,29955719168
1778080242.171200147,9244794880,29955719168
1778080242.379344087,9244794880,29955719168
1778080242.587323926,9244794880,29955719168
1778080242.795684891,9244860416,29955719168
1778080243.004235160,9244860416,29955719168
1778080243.212470999,9244860416,29955719168
1778080243.419964989,9244860416,29955719168
1778080243.628063269,9244860416,29955719168
1778080243.835477502,9244860416,29955719168
1778080244.043276209,9244860416,29955719168
1778080244.251720417,9244794880,29955719168
1778080244.460078318,9244794880,29955719168
1778080244.667581204,9244794880,29955719168
1778080244.875368031,9244794880,29955719168
1778080245.083356214,9244794880,29955719168
1778080245.291482681,9244794880,29955719168
1778080245.498912770,9244794880,29955719168
1778080245.706465143,9244794880,29955719168
1778080245.914315652,9244794880,29955719168
1778080246.122348439,9244794880,29955719168
1778080246.329768257,9244794880,29955719168
1778080246.538048306,9244794880,29955719168
1778080246.746289844,9244794880,29955719168
1778080246.954849746,9244794880,29955719168
1778080247.162279257,9244794880,29955719168
1778080247.370553975,9244794880,29955719168
1778080247.578198295,9244860416,29955719168
1778080247.786106332,9244860416,29955719168
1778080247.993715808,9244860416,29955719168
1778080248.201347225,9517629440,29955719168
1778080248.410001209,7881031680,29955719168
1778080248.619522510,7881031680,29955719168
1778080248.829115125,7881031680,29955719168
1778080249.038563183,7881031680,29955719168
1778080249.247553538,7880966144,29955719168
1778080249.455476057,7880966144,29955719168
1778080249.663687476,7880966144,29955719168
1778080249.871769349,7882575872,29955719168
1778080250.079877702,7880966144,29955719168
1778080250.288025652,7880966144,29955719168
1778080250.496409182,9244794880,29955719168
1778080250.704587324,9244794880,29955719168
1778080250.912471047,9244794880,29955719168
1778080251.119957277,9244794880,29955719168
1778080251.327056067,9244794880,29955719168
1778080251.534762394,9244794880,29955719168
1778080251.742114228,9244794880,29955719168
1778080251.949931818,9244794880,29955719168
1778080252.157992920,9244860416,29955719168
1778080252.365819899,9245155328,29955719168
1778080252.573191368,9244860416,29955719168
1778080252.781070985,9244860416,29955719168
1778080252.989354630,9244860416,29955719168
1778080253.197763337,9244860416,29955719168
1778080253.405689849,9244860416,29955719168
1778080253.613786175,9244860416,29955719168
1778080253.821352571,9244860416,29955719168
1778080254.028964506,9244860416,29955719168
1778080254.236526135,9244794880,29955719168
1778080254.443972809,9244794880,29955719168
1778080254.651722750,9244794880,29955719168
1778080254.859611628,9244794880,29955719168
1778080255.067036015,9244794880,29955719168
1778080255.274587765,9244794880,29955719168
1778080255.481786716,9244794880,29955719168
1778080255.689229583,9244794880,29955719168
1778080255.896472933,9244794880,29955719168
1778080256.104237614,9244794880,29955719168
1778080256.312080789,9244794880,29955719168
1778080256.520141435,9244794880,29955719168
1778080256.727795518,9244794880,29955719168
1778080256.935830601,9244860416,29955719168
1778080257.143571957,9244860416,29955719168
1778080257.351185791,9244860416,29955719168
1778080257.558988408,9244860416,29955719168
1778080257.767961290,9517629440,29955719168
1778080257.977725400,7881031680,29955719168
1778080258.187820332,7881031680,29955719168
1778080258.398147689,7881031680,29955719168
1778080258.608498695,7881031680,29955719168
1778080258.817878811,7881031680,29955719168
1778080259.026270864,7881031680,29955719168
1778080259.235388096,7880966144,29955719168
1778080259.444181506,7880966144,29955719168
1778080259.652423010,7880966144,29955719168
1778080259.861043679,7880966144,29955719168
1778080260.069565392,9244794880,29955719168
1778080260.277244959,9245089792,29955719168
1778080260.484291969,9244794880,29955719168
1778080260.691414779,9244794880,29955719168
1778080260.899123052,9244794880,29955719168
1778080261.107396617,9244794880,29955719168
1778080261.315318087,9244729344,29955719168
1778080261.523233887,9244729344,29955719168
1778080261.731582274,9244729344,29955719168
1778080261.939404181,9244729344,29955719168
1778080262.147864531,9244794880,29955719168
1778080262.355809915,9244860416,29955719168
1778080262.563385789,9244860416,29955719168
1778080262.770729464,9244860416,29955719168
1778080262.978109409,9244860416,29955719168
1778080263.185442879,9244860416,29955719168
1778080263.393132166,9244860416,29955719168
1778080263.600634137,9244860416,29955719168
1778080263.808594639,9244860416,29955719168
1778080264.017124840,9244860416,29955719168
1778080264.224908861,9244729344,29955719168
1778080264.433307715,9244729344,29955719168
1778080264.640728878,9244729344,29955719168
1778080264.848647268,9244729344,29955719168
1778080265.056698699,9244794880,29955719168
1778080265.264289465,9244794880,29955719168
1778080265.471877890,9244794880,29955719168
1778080265.679998960,9244794880,29955719168
1778080265.887829137,9244794880,29955719168
1778080266.095459786,9244794880,29955719168
1778080266.302589212,9244794880,29955719168
1778080266.510168478,9244794880,29955719168
1778080266.717326512,9244794880,29955719168
1778080266.925129723,9244794880,29955719168
1778080267.133460028,9244794880,29955719168
1778080267.341479511,9244794880,29955719168
1778080267.550158118,7880966144,29955719168
1778080267.761517193,7880966144,29955719168
1778080267.972465918,7881261056,29955719168
1778080268.182428813,7880966144,29955719168
1778080268.392606802,7880966144,29955719168
1778080268.604424963,7880966144,29955719168
1778080268.815228212,7880966144,29955719168
1778080269.026523092,7880966144,29955719168
1778080269.236395572,7880966144,29955719168
1778080269.447204621,7881031680,29955719168
1778080269.657331114,7881031680,29955719168
1778080269.867388096,7881031680,29955719168
1778080270.077001566,7881031680,29955719168
1778080270.286935874,7881031680,29955719168
1778080270.497206333,7881031680,29955719168
1778080270.706704968,7881031680,29955719168
1778080270.916647815,7881031680,29955719168
1778080271.126732504,7880966144,29955719168
1778080271.336125453,7880966144,29955719168
1778080271.545360430,7880966144,29955719168
1778080271.754818649,7880966144,29955719168
1778080271.964475432,7881031680,29955719168
1778080272.173795336,7881031680,29955719168
1778080272.383647077,7881031680,29955719168
1778080272.593771215,7881031680,29955719168
1778080272.803054278,7881031680,29955719168
1778080273.013375938,7881031680,29955719168
1778080273.223632982,7881031680,29955719168
1778080273.433782144,7880966144,29955719168
1778080273.645083776,7880966144,29955719168
1778080273.855133286,7880966144,29955719168
1778080274.068445809,7880966144,29955719168
1778080274.279054169,7880966144,29955719168
1778080274.488534402,7881031680,29955719168
1778080274.698588202,7881031680,29955719168
1778080274.908443352,7881031680,29955719168
1778080275.117817290,7881031680,29955719168
1778080275.328004908,7881031680,29955719168
1778080275.537471507,7881031680,29955719168
1778080275.747369065,7881031680,29955719168
1778080275.958253109,7881031680,29955719168
1778080276.169063486,7880966144,29955719168
1778080276.379179513,7880966144,29955719168
1778080276.589213895,7880966144,29955719168
1778080276.799541076,7880966144,29955719168
1778080277.010442295,7880966144,29955719168
1778080277.220031288,7880966144,29955719168
1778080277.429558273,7881031680,29955719168
1778080277.641063144,7881031680,29955719168
1778080277.852594096,7881031680,29955719168
1778080278.063807678,7881031680,29955719168
1778080278.273803697,7881031680,29955719168
1778080278.484809434,7881031680,29955719168
1778080278.695171503,7881031680,29955719168
1778080278.905940377,7881031680,29955719168
1778080279.117561544,7881031680,29955719168
1778080279.328203124,7880966144,29955719168
1778080279.537639304,7880966144,29955719168
1778080279.747863733,7880966144,29955719168
1778080279.958134324,7880966144,29955719168
1778080280.168409789,7880966144,29955719168
1778080280.379195636,7880966144,29955719168
1778080280.589619037,7880966144,29955719168
1778080280.798236767,7880966144,29955719168
1778080281.008837789,7880966144,29955719168
1778080281.219214289,7880966144,29955719168
1778080281.428351737,7881244672,29955719168
1778080281.637459086,6081155072,29955719168
1778080281.846405372,1270616064,29955719168
1778080282.054602370,1270681600,29955719168
1778080282.263049687,1270681600,29955719168
1778080282.471543877,1270681600,29955719168
1778080282.679845580,1270681600,29955719168
1778080282.887597924,1270681600,29955719168
1778080283.095948839,1270616064,29955719168
1778080283.303044155,1270616064,29955719168
1778080283.510743573,1270616064,29955719168
1778080283.718775864,1270616064,29955719168
1778080283.926466241,1270616064,29955719168
1778080284.134678966,1270616064,29955719168
1778080284.342218293,1270681600,29955719168
1778080284.549566004,1270681600,29955719168
1778080284.757205169,1270976512,29955719168
1778080284.965401131,1270681600,29955719168
